Vegetation,Day,Month,Year,Date,Time,NDVI,CleanedNDVI(>0.15)
Holcus,9,Mar,2006,09/03/2006,21.18275154,NA,NA
HolcusAgrostisSphagnum,9,Mar,2006,09/03/2006,21.18275154,NA,NA
HolcusAgrostis,9,Mar,2006,09/03/2006,21.18275154,NA,NA
FestucaRubra,9,Mar,2006,09/03/2006,21.18275154,NA,NA
Eriophorum,9,Mar,2006,09/03/2006,21.18275154,NA,NA
DryHeath,9,Mar,2006,09/03/2006,21.18275154,NA,NA
Cliff,9,Mar,2006,09/03/2006,21.18275154,NA,NA
AgFesMol,9,Mar,2006,09/03/2006,21.18275154,NA,NA
WetHeath,1,Apr,2006,01/04/2006,21.24572211,NA,NA
Sphagnum,1,Apr,2006,01/04/2006,21.24572211,NA,NA
Rumex,1,Apr,2006,01/04/2006,21.24572211,NA,NA
RichAgrostisFestuca,1,Apr,2006,01/04/2006,21.24572211,NA,NA
PoorAgrostisFestuca,1,Apr,2006,01/04/2006,21.24572211,NA,NA
Plantago,1,Apr,2006,01/04/2006,21.24572211,NA,NA
NardusRacomitrium,1,Apr,2006,01/04/2006,21.24572211,NA,NA
NardusJuncus,1,Apr,2006,01/04/2006,21.24572211,NA,NA
Molinia,1,Apr,2006,01/04/2006,21.24572211,NA,NA
Luzula,1,Apr,2006,01/04/2006,21.24572211,NA,NA
Lair,1,Apr,2006,01/04/2006,21.24572211,NA,NA
HolcusPoa,1,Apr,2006,01/04/2006,21.24572211,NA,NA
Holcus,1,Apr,2006,01/04/2006,21.24572211,NA,NA
HolcusAgrostisSphagnum,1,Apr,2006,01/04/2006,21.24572211,NA,NA
HolcusAgrostis,1,Apr,2006,01/04/2006,21.24572211,NA,NA
FestucaRubra,1,Apr,2006,01/04/2006,21.24572211,NA,NA
Eriophorum,1,Apr,2006,01/04/2006,21.24572211,NA,NA
DryHeath,1,Apr,2006,01/04/2006,21.24572211,NA,NA
Cliff,1,Apr,2006,01/04/2006,21.24572211,NA,NA
AgFesMol,1,Apr,2006,01/04/2006,21.24572211,NA,NA
WetHeath,10,Apr,2006,10/04/2006,21.27036277,NA,NA
Sphagnum,10,Apr,2006,10/04/2006,21.27036277,NA,NA
Rumex,10,Apr,2006,10/04/2006,21.27036277,NA,NA
RichAgrostisFestuca,10,Apr,2006,10/04/2006,21.27036277,NA,NA
PoorAgrostisFestuca,10,Apr,2006,10/04/2006,21.27036277,NA,NA
Plantago,10,Apr,2006,10/04/2006,21.27036277,NA,NA
NardusRacomitrium,10,Apr,2006,10/04/2006,21.27036277,NA,NA
NardusJuncus,10,Apr,2006,10/04/2006,21.27036277,NA,NA
Molinia,10,Apr,2006,10/04/2006,21.27036277,NA,NA
Luzula,10,Apr,2006,10/04/2006,21.27036277,NA,NA
Lair,10,Apr,2006,10/04/2006,21.27036277,NA,NA
HolcusPoa,10,Apr,2006,10/04/2006,21.27036277,NA,NA
Holcus,10,Apr,2006,10/04/2006,21.27036277,NA,NA
HolcusAgrostisSphagnum,10,Apr,2006,10/04/2006,21.27036277,NA,NA
HolcusAgrostis,10,Apr,2006,10/04/2006,21.27036277,NA,NA
FestucaRubra,10,Apr,2006,10/04/2006,21.27036277,NA,NA
Eriophorum,10,Apr,2006,10/04/2006,21.27036277,NA,NA
DryHeath,10,Apr,2006,10/04/2006,21.27036277,NA,NA
Cliff,10,Apr,2006,10/04/2006,21.27036277,NA,NA
AgFesMol,10,Apr,2006,10/04/2006,21.27036277,NA,NA
Rumex,17,Apr,2006,17/04/2006,21.28952772,0.175,0.175
WetHeath,17,Apr,2006,17/04/2006,21.28952772,0.26,0.26
Cliff,17,Apr,2006,17/04/2006,21.28952772,0.271,0.271
DryHeath,17,Apr,2006,17/04/2006,21.28952772,0.305,0.305
HolcusPoa,17,Apr,2006,17/04/2006,21.28952772,0.323,0.323
Holcus,17,Apr,2006,17/04/2006,21.28952772,0.327,0.327
NardusJuncus,17,Apr,2006,17/04/2006,21.28952772,0.339,0.339
PoorAgrostisFestuca,17,Apr,2006,17/04/2006,21.28952772,0.34,0.34
NardusRacomitrium,17,Apr,2006,17/04/2006,21.28952772,0.351,0.351
Molinia,17,Apr,2006,17/04/2006,21.28952772,0.369,0.369
AgFesMol,17,Apr,2006,17/04/2006,21.28952772,0.369,0.369
RichAgrostisFestuca,17,Apr,2006,17/04/2006,21.28952772,0.377,0.377
Lair,17,Apr,2006,17/04/2006,21.28952772,0.388,0.388
Plantago,17,Apr,2006,17/04/2006,21.28952772,0.389,0.389
HolcusAgrostisSphagnum,17,Apr,2006,17/04/2006,21.28952772,0.394,0.394
Eriophorum,17,Apr,2006,17/04/2006,21.28952772,0.419,0.419
Sphagnum,17,Apr,2006,17/04/2006,21.28952772,0.426,0.426
FestucaRubra,17,Apr,2006,17/04/2006,21.28952772,0.43,0.43
Luzula,17,Apr,2006,17/04/2006,21.28952772,0.46,0.46
HolcusAgrostis,17,Apr,2006,17/04/2006,21.28952772,0.461,0.461
WetHeath,3,May,2006,03/05/2006,21.33333333,0.051,NA
RichAgrostisFestuca,3,May,2006,03/05/2006,21.33333333,0.057,NA
Rumex,3,May,2006,03/05/2006,21.33333333,0.068,NA
DryHeath,3,May,2006,03/05/2006,21.33333333,0.072,NA
NardusRacomitrium,3,May,2006,03/05/2006,21.33333333,0.11,NA
Molinia,3,May,2006,03/05/2006,21.33333333,0.11,NA
NardusJuncus,3,May,2006,03/05/2006,21.33333333,0.125,NA
Cliff,3,May,2006,03/05/2006,21.33333333,0.125,NA
Plantago,3,May,2006,03/05/2006,21.33333333,0.135,NA
Holcus,3,May,2006,03/05/2006,21.33333333,0.141,NA
HolcusAgrostis,3,May,2006,03/05/2006,21.33333333,0.147,NA
FestucaRubra,3,May,2006,03/05/2006,21.33333333,0.151,0.151
Eriophorum,3,May,2006,03/05/2006,21.33333333,0.156,0.156
Sphagnum,3,May,2006,03/05/2006,21.33333333,0.157,0.157
PoorAgrostisFestuca,3,May,2006,03/05/2006,21.33333333,0.173,0.173
HolcusPoa,3,May,2006,03/05/2006,21.33333333,0.175,0.175
Luzula,3,May,2006,03/05/2006,21.33333333,0.178,0.178
AgFesMol,3,May,2006,03/05/2006,21.33333333,0.179,0.179
HolcusAgrostisSphagnum,3,May,2006,03/05/2006,21.33333333,0.198,0.198
Lair,3,May,2006,03/05/2006,21.33333333,0.202,0.202
WetHeath,13,Jun,2006,13/06/2006,21.44558522,NA,NA
Sphagnum,13,Jun,2006,13/06/2006,21.44558522,NA,NA
Rumex,13,Jun,2006,13/06/2006,21.44558522,NA,NA
RichAgrostisFestuca,13,Jun,2006,13/06/2006,21.44558522,NA,NA
PoorAgrostisFestuca,13,Jun,2006,13/06/2006,21.44558522,NA,NA
Plantago,13,Jun,2006,13/06/2006,21.44558522,NA,NA
NardusRacomitrium,13,Jun,2006,13/06/2006,21.44558522,NA,NA
NardusJuncus,13,Jun,2006,13/06/2006,21.44558522,NA,NA
Molinia,13,Jun,2006,13/06/2006,21.44558522,NA,NA
Luzula,13,Jun,2006,13/06/2006,21.44558522,NA,NA
Lair,13,Jun,2006,13/06/2006,21.44558522,NA,NA
HolcusPoa,13,Jun,2006,13/06/2006,21.44558522,NA,NA
Holcus,13,Jun,2006,13/06/2006,21.44558522,NA,NA
HolcusAgrostisSphagnum,13,Jun,2006,13/06/2006,21.44558522,NA,NA
HolcusAgrostis,13,Jun,2006,13/06/2006,21.44558522,NA,NA
FestucaRubra,13,Jun,2006,13/06/2006,21.44558522,NA,NA
Eriophorum,13,Jun,2006,13/06/2006,21.44558522,NA,NA
DryHeath,13,Jun,2006,13/06/2006,21.44558522,NA,NA
Cliff,13,Jun,2006,13/06/2006,21.44558522,NA,NA
AgFesMol,13,Jun,2006,13/06/2006,21.44558522,NA,NA
Plantago,29,Jun,2006,29/06/2006,21.48939083,0.427,0.427
HolcusPoa,29,Jun,2006,29/06/2006,21.48939083,0.468,0.468
Cliff,29,Jun,2006,29/06/2006,21.48939083,0.469,0.469
Rumex,29,Jun,2006,29/06/2006,21.48939083,0.475,0.475
HolcusAgrostis,29,Jun,2006,29/06/2006,21.48939083,0.485,0.485
Holcus,29,Jun,2006,29/06/2006,21.48939083,0.506,0.506
Sphagnum,29,Jun,2006,29/06/2006,21.48939083,0.51,0.51
AgFesMol,29,Jun,2006,29/06/2006,21.48939083,0.531,0.531
Lair,29,Jun,2006,29/06/2006,21.48939083,0.543,0.543
PoorAgrostisFestuca,29,Jun,2006,29/06/2006,21.48939083,0.545,0.545
WetHeath,29,Jun,2006,29/06/2006,21.48939083,NA,NA
RichAgrostisFestuca,29,Jun,2006,29/06/2006,21.48939083,NA,NA
NardusRacomitrium,29,Jun,2006,29/06/2006,21.48939083,NA,NA
NardusJuncus,29,Jun,2006,29/06/2006,21.48939083,NA,NA
Molinia,29,Jun,2006,29/06/2006,21.48939083,NA,NA
Luzula,29,Jun,2006,29/06/2006,21.48939083,NA,NA
HolcusAgrostisSphagnum,29,Jun,2006,29/06/2006,21.48939083,NA,NA
FestucaRubra,29,Jun,2006,29/06/2006,21.48939083,NA,NA
Eriophorum,29,Jun,2006,29/06/2006,21.48939083,NA,NA
DryHeath,29,Jun,2006,29/06/2006,21.48939083,NA,NA
WetHeath,15,Jul,2006,15/07/2006,21.53319644,NA,NA
Sphagnum,15,Jul,2006,15/07/2006,21.53319644,NA,NA
Rumex,15,Jul,2006,15/07/2006,21.53319644,NA,NA
RichAgrostisFestuca,15,Jul,2006,15/07/2006,21.53319644,NA,NA
PoorAgrostisFestuca,15,Jul,2006,15/07/2006,21.53319644,NA,NA
Plantago,15,Jul,2006,15/07/2006,21.53319644,NA,NA
NardusRacomitrium,15,Jul,2006,15/07/2006,21.53319644,NA,NA
NardusJuncus,15,Jul,2006,15/07/2006,21.53319644,NA,NA
Molinia,15,Jul,2006,15/07/2006,21.53319644,NA,NA
Luzula,15,Jul,2006,15/07/2006,21.53319644,NA,NA
Lair,15,Jul,2006,15/07/2006,21.53319644,NA,NA
HolcusPoa,15,Jul,2006,15/07/2006,21.53319644,NA,NA
Holcus,15,Jul,2006,15/07/2006,21.53319644,NA,NA
HolcusAgrostisSphagnum,15,Jul,2006,15/07/2006,21.53319644,NA,NA
HolcusAgrostis,15,Jul,2006,15/07/2006,21.53319644,NA,NA
FestucaRubra,15,Jul,2006,15/07/2006,21.53319644,NA,NA
Eriophorum,15,Jul,2006,15/07/2006,21.53319644,NA,NA
DryHeath,15,Jul,2006,15/07/2006,21.53319644,NA,NA
Cliff,15,Jul,2006,15/07/2006,21.53319644,NA,NA
AgFesMol,15,Jul,2006,15/07/2006,21.53319644,NA,NA
NardusRacomitrium,22,Jul,2006,22/07/2006,21.5523614,0.513,0.513
WetHeath,22,Jul,2006,22/07/2006,21.5523614,0.518,0.518
Rumex,22,Jul,2006,22/07/2006,21.5523614,0.528,0.528
Cliff,22,Jul,2006,22/07/2006,21.5523614,0.54,0.54
FestucaRubra,22,Jul,2006,22/07/2006,21.5523614,0.547,0.547
Lair,22,Jul,2006,22/07/2006,21.5523614,0.555,0.555
DryHeath,22,Jul,2006,22/07/2006,21.5523614,0.56,0.56
RichAgrostisFestuca,22,Jul,2006,22/07/2006,21.5523614,0.567,0.567
HolcusAgrostis,22,Jul,2006,22/07/2006,21.5523614,0.568,0.568
Plantago,22,Jul,2006,22/07/2006,21.5523614,0.574,0.574
Holcus,22,Jul,2006,22/07/2006,21.5523614,0.575,0.575
HolcusPoa,22,Jul,2006,22/07/2006,21.5523614,0.58,0.58
HolcusAgrostisSphagnum,22,Jul,2006,22/07/2006,21.5523614,0.586,0.586
PoorAgrostisFestuca,22,Jul,2006,22/07/2006,21.5523614,0.595,0.595
AgFesMol,22,Jul,2006,22/07/2006,21.5523614,0.598,0.598
Molinia,22,Jul,2006,22/07/2006,21.5523614,0.6,0.6
Sphagnum,22,Jul,2006,22/07/2006,21.5523614,0.605,0.605
Eriophorum,22,Jul,2006,22/07/2006,21.5523614,0.618,0.618
Luzula,22,Jul,2006,22/07/2006,21.5523614,0.654,0.654
NardusJuncus,22,Jul,2006,22/07/2006,21.5523614,NA,NA
Rumex,7,Aug,2006,07/08/2006,21.59616701,0.384,0.384
NardusRacomitrium,7,Aug,2006,07/08/2006,21.59616701,0.449,0.449
Cliff,7,Aug,2006,07/08/2006,21.59616701,0.492,0.492
WetHeath,7,Aug,2006,07/08/2006,21.59616701,0.505,0.505
PoorAgrostisFestuca,7,Aug,2006,07/08/2006,21.59616701,0.511,0.511
AgFesMol,7,Aug,2006,07/08/2006,21.59616701,0.519,0.519
Molinia,7,Aug,2006,07/08/2006,21.59616701,0.539,0.539
Plantago,7,Aug,2006,07/08/2006,21.59616701,0.553,0.553
DryHeath,7,Aug,2006,07/08/2006,21.59616701,0.562,0.562
FestucaRubra,7,Aug,2006,07/08/2006,21.59616701,0.565,0.565
Eriophorum,7,Aug,2006,07/08/2006,21.59616701,0.575,0.575
RichAgrostisFestuca,7,Aug,2006,07/08/2006,21.59616701,0.578,0.578
Holcus,7,Aug,2006,07/08/2006,21.59616701,0.58,0.58
HolcusPoa,7,Aug,2006,07/08/2006,21.59616701,0.586,0.586
Lair,7,Aug,2006,07/08/2006,21.59616701,0.628,0.628
Sphagnum,7,Aug,2006,07/08/2006,21.59616701,0.644,0.644
HolcusAgrostisSphagnum,7,Aug,2006,07/08/2006,21.59616701,0.656,0.656
Luzula,7,Aug,2006,07/08/2006,21.59616701,0.662,0.662
HolcusAgrostis,7,Aug,2006,07/08/2006,21.59616701,0.667,0.667
NardusJuncus,7,Aug,2006,07/08/2006,21.59616701,NA,NA
WetHeath,25,Sep,2006,25/09/2006,21.7303217,NA,NA
Sphagnum,25,Sep,2006,25/09/2006,21.7303217,NA,NA
Rumex,25,Sep,2006,25/09/2006,21.7303217,NA,NA
RichAgrostisFestuca,25,Sep,2006,25/09/2006,21.7303217,NA,NA
PoorAgrostisFestuca,25,Sep,2006,25/09/2006,21.7303217,NA,NA
Plantago,25,Sep,2006,25/09/2006,21.7303217,NA,NA
NardusRacomitrium,25,Sep,2006,25/09/2006,21.7303217,NA,NA
NardusJuncus,25,Sep,2006,25/09/2006,21.7303217,NA,NA
Molinia,25,Sep,2006,25/09/2006,21.7303217,NA,NA
Luzula,25,Sep,2006,25/09/2006,21.7303217,NA,NA
Lair,25,Sep,2006,25/09/2006,21.7303217,NA,NA
HolcusPoa,25,Sep,2006,25/09/2006,21.7303217,NA,NA
Holcus,25,Sep,2006,25/09/2006,21.7303217,NA,NA
HolcusAgrostisSphagnum,25,Sep,2006,25/09/2006,21.7303217,NA,NA
HolcusAgrostis,25,Sep,2006,25/09/2006,21.7303217,NA,NA
FestucaRubra,25,Sep,2006,25/09/2006,21.7303217,NA,NA
Eriophorum,25,Sep,2006,25/09/2006,21.7303217,NA,NA
DryHeath,25,Sep,2006,25/09/2006,21.7303217,NA,NA
Cliff,25,Sep,2006,25/09/2006,21.7303217,NA,NA
AgFesMol,25,Sep,2006,25/09/2006,21.7303217,NA,NA
AgFesMol,8,Feb,2007,08/02/2007,22.1026694,0.028,NA
WetHeath,8,Feb,2007,08/02/2007,22.1026694,0.06,NA
Eriophorum,8,Feb,2007,08/02/2007,22.1026694,0.069,NA
PoorAgrostisFestuca,8,Feb,2007,08/02/2007,22.1026694,0.099,NA
Sphagnum,8,Feb,2007,08/02/2007,22.1026694,0.102,NA
DryHeath,8,Feb,2007,08/02/2007,22.1026694,0.102,NA
HolcusAgrostis,8,Feb,2007,08/02/2007,22.1026694,0.114,NA
NardusRacomitrium,8,Feb,2007,08/02/2007,22.1026694,0.119,NA
HolcusPoa,8,Feb,2007,08/02/2007,22.1026694,0.121,NA
Rumex,8,Feb,2007,08/02/2007,22.1026694,0.139,NA
Luzula,8,Feb,2007,08/02/2007,22.1026694,0.143,NA
Molinia,8,Feb,2007,08/02/2007,22.1026694,0.144,NA
Plantago,8,Feb,2007,08/02/2007,22.1026694,0.148,NA
Cliff,8,Feb,2007,08/02/2007,22.1026694,0.156,0.156
RichAgrostisFestuca,8,Feb,2007,08/02/2007,22.1026694,0.165,0.165
FestucaRubra,8,Feb,2007,08/02/2007,22.1026694,0.167,0.167
NardusJuncus,8,Feb,2007,08/02/2007,22.1026694,0.17,0.17
HolcusAgrostisSphagnum,8,Feb,2007,08/02/2007,22.1026694,0.175,0.175
Holcus,8,Feb,2007,08/02/2007,22.1026694,0.185,0.185
Lair,8,Feb,2007,08/02/2007,22.1026694,0.194,0.194
RichAgrostisFestuca,3,Mar,2007,03/03/2007,22.16563997,-0.059,NA
WetHeath,3,Mar,2007,03/03/2007,22.16563997,-0.057,NA
Rumex,3,Mar,2007,03/03/2007,22.16563997,-0.053,NA
NardusJuncus,3,Mar,2007,03/03/2007,22.16563997,-0.052,NA
HolcusAgrostis,3,Mar,2007,03/03/2007,22.16563997,-0.048,NA
DryHeath,3,Mar,2007,03/03/2007,22.16563997,-0.048,NA
Molinia,3,Mar,2007,03/03/2007,22.16563997,-0.037,NA
NardusRacomitrium,3,Mar,2007,03/03/2007,22.16563997,-0.035,NA
PoorAgrostisFestuca,3,Mar,2007,03/03/2007,22.16563997,-0.028,NA
Eriophorum,3,Mar,2007,03/03/2007,22.16563997,-0.027,NA
Cliff,3,Mar,2007,03/03/2007,22.16563997,-0.021,NA
AgFesMol,3,Mar,2007,03/03/2007,22.16563997,-0.02,NA
Sphagnum,3,Mar,2007,03/03/2007,22.16563997,-0.019,NA
FestucaRubra,3,Mar,2007,03/03/2007,22.16563997,-0.016,NA
Holcus,3,Mar,2007,03/03/2007,22.16563997,-0.007,NA
Plantago,3,Mar,2007,03/03/2007,22.16563997,-0.001,NA
HolcusPoa,3,Mar,2007,03/03/2007,22.16563997,0.004,NA
Luzula,3,Mar,2007,03/03/2007,22.16563997,0.006,NA
Lair,3,Mar,2007,03/03/2007,22.16563997,0.01,NA
HolcusAgrostisSphagnum,3,Mar,2007,03/03/2007,22.16563997,0.015,NA
RichAgrostisFestuca,19,Mar,2007,19/03/2007,22.20944559,-0.018,NA
WetHeath,19,Mar,2007,19/03/2007,22.20944559,-0.009,NA
NardusJuncus,19,Mar,2007,19/03/2007,22.20944559,0.016,NA
Rumex,19,Mar,2007,19/03/2007,22.20944559,0.036,NA
DryHeath,19,Mar,2007,19/03/2007,22.20944559,0.046,NA
AgFesMol,19,Mar,2007,19/03/2007,22.20944559,0.053,NA
Cliff,19,Mar,2007,19/03/2007,22.20944559,0.07,NA
Molinia,19,Mar,2007,19/03/2007,22.20944559,0.073,NA
NardusRacomitrium,19,Mar,2007,19/03/2007,22.20944559,0.074,NA
PoorAgrostisFestuca,19,Mar,2007,19/03/2007,22.20944559,0.094,NA
Holcus,19,Mar,2007,19/03/2007,22.20944559,0.096,NA
Plantago,19,Mar,2007,19/03/2007,22.20944559,0.099,NA
FestucaRubra,19,Mar,2007,19/03/2007,22.20944559,0.112,NA
HolcusPoa,19,Mar,2007,19/03/2007,22.20944559,0.133,NA
Eriophorum,19,Mar,2007,19/03/2007,22.20944559,0.14,NA
Sphagnum,19,Mar,2007,19/03/2007,22.20944559,0.154,0.154
HolcusAgrostisSphagnum,19,Mar,2007,19/03/2007,22.20944559,0.185,0.185
Luzula,19,Mar,2007,19/03/2007,22.20944559,0.188,0.188
Lair,19,Mar,2007,19/03/2007,22.20944559,0.246,0.246
HolcusAgrostis,19,Mar,2007,19/03/2007,22.20944559,0.257,0.257
Holcus,28,Mar,2007,28/03/2007,22.23408624,0.34,0.34
Plantago,28,Mar,2007,28/03/2007,22.23408624,0.355,0.355
NardusJuncus,28,Mar,2007,28/03/2007,22.23408624,0.359,0.359
HolcusPoa,28,Mar,2007,28/03/2007,22.23408624,0.36,0.36
FestucaRubra,28,Mar,2007,28/03/2007,22.23408624,0.366,0.366
Rumex,28,Mar,2007,28/03/2007,22.23408624,0.381,0.381
Lair,28,Mar,2007,28/03/2007,22.23408624,0.388,0.388
PoorAgrostisFestuca,28,Mar,2007,28/03/2007,22.23408624,0.389,0.389
NardusRacomitrium,28,Mar,2007,28/03/2007,22.23408624,0.398,0.398
RichAgrostisFestuca,28,Mar,2007,28/03/2007,22.23408624,0.399,0.399
Cliff,28,Mar,2007,28/03/2007,22.23408624,0.4,0.4
DryHeath,28,Mar,2007,28/03/2007,22.23408624,0.405,0.405
AgFesMol,28,Mar,2007,28/03/2007,22.23408624,0.405,0.405
Molinia,28,Mar,2007,28/03/2007,22.23408624,0.406,0.406
HolcusAgrostis,28,Mar,2007,28/03/2007,22.23408624,0.411,0.411
WetHeath,28,Mar,2007,28/03/2007,22.23408624,0.416,0.416
Sphagnum,28,Mar,2007,28/03/2007,22.23408624,0.422,0.422
Eriophorum,28,Mar,2007,28/03/2007,22.23408624,0.422,0.422
Luzula,28,Mar,2007,28/03/2007,22.23408624,0.433,0.433
HolcusAgrostisSphagnum,28,Mar,2007,28/03/2007,22.23408624,0.455,0.455
WetHeath,29,Apr,2007,29/04/2007,22.32169747,0.267,0.267
FestucaRubra,29,Apr,2007,29/04/2007,22.32169747,0.274,0.274
HolcusAgrostisSphagnum,29,Apr,2007,29/04/2007,22.32169747,0.286,0.286
NardusRacomitrium,29,Apr,2007,29/04/2007,22.32169747,0.312,0.312
Molinia,29,Apr,2007,29/04/2007,22.32169747,0.323,0.323
PoorAgrostisFestuca,29,Apr,2007,29/04/2007,22.32169747,0.328,0.328
DryHeath,29,Apr,2007,29/04/2007,22.32169747,0.346,0.346
RichAgrostisFestuca,29,Apr,2007,29/04/2007,22.32169747,0.394,0.394
Sphagnum,29,Apr,2007,29/04/2007,22.32169747,NA,NA
Rumex,29,Apr,2007,29/04/2007,22.32169747,NA,NA
Plantago,29,Apr,2007,29/04/2007,22.32169747,NA,NA
NardusJuncus,29,Apr,2007,29/04/2007,22.32169747,NA,NA
Luzula,29,Apr,2007,29/04/2007,22.32169747,NA,NA
Lair,29,Apr,2007,29/04/2007,22.32169747,NA,NA
HolcusPoa,29,Apr,2007,29/04/2007,22.32169747,NA,NA
Holcus,29,Apr,2007,29/04/2007,22.32169747,NA,NA
HolcusAgrostis,29,Apr,2007,29/04/2007,22.32169747,NA,NA
Eriophorum,29,Apr,2007,29/04/2007,22.32169747,NA,NA
Cliff,29,Apr,2007,29/04/2007,22.32169747,NA,NA
AgFesMol,29,Apr,2007,29/04/2007,22.32169747,NA,NA
AgFesMol,6,May,2007,06/05/2007,22.34086242,0.281,0.281
DryHeath,6,May,2007,06/05/2007,22.34086242,0.287,0.287
Molinia,6,May,2007,06/05/2007,22.34086242,0.294,0.294
WetHeath,6,May,2007,06/05/2007,22.34086242,0.324,0.324
RichAgrostisFestuca,6,May,2007,06/05/2007,22.34086242,0.361,0.361
PoorAgrostisFestuca,6,May,2007,06/05/2007,22.34086242,0.376,0.376
Plantago,6,May,2007,06/05/2007,22.34086242,0.377,0.377
NardusRacomitrium,6,May,2007,06/05/2007,22.34086242,0.381,0.381
Eriophorum,6,May,2007,06/05/2007,22.34086242,0.381,0.381
Cliff,6,May,2007,06/05/2007,22.34086242,0.391,0.391
Sphagnum,6,May,2007,06/05/2007,22.34086242,0.397,0.397
Rumex,6,May,2007,06/05/2007,22.34086242,0.43,0.43
Holcus,6,May,2007,06/05/2007,22.34086242,0.454,0.454
HolcusAgrostis,6,May,2007,06/05/2007,22.34086242,0.467,0.467
Luzula,6,May,2007,06/05/2007,22.34086242,0.47,0.47
HolcusAgrostisSphagnum,6,May,2007,06/05/2007,22.34086242,0.499,0.499
HolcusPoa,6,May,2007,06/05/2007,22.34086242,0.501,0.501
FestucaRubra,6,May,2007,06/05/2007,22.34086242,0.508,0.508
Lair,6,May,2007,06/05/2007,22.34086242,0.546,0.546
NardusJuncus,6,May,2007,06/05/2007,22.34086242,NA,NA
NardusRacomitrium,15,May,2007,15/05/2007,22.36550308,0.342,0.342
HolcusAgrostisSphagnum,15,May,2007,15/05/2007,22.36550308,0.376,0.376
Eriophorum,15,May,2007,15/05/2007,22.36550308,0.452,0.452
FestucaRubra,15,May,2007,15/05/2007,22.36550308,0.457,0.457
AgFesMol,15,May,2007,15/05/2007,22.36550308,0.458,0.458
Plantago,15,May,2007,15/05/2007,22.36550308,0.46,0.46
DryHeath,15,May,2007,15/05/2007,22.36550308,0.474,0.474
Lair,15,May,2007,15/05/2007,22.36550308,0.481,0.481
Sphagnum,15,May,2007,15/05/2007,22.36550308,0.484,0.484
PoorAgrostisFestuca,15,May,2007,15/05/2007,22.36550308,0.484,0.484
Cliff,15,May,2007,15/05/2007,22.36550308,0.485,0.485
Luzula,15,May,2007,15/05/2007,22.36550308,0.491,0.491
WetHeath,15,May,2007,15/05/2007,22.36550308,0.502,0.502
Molinia,15,May,2007,15/05/2007,22.36550308,0.505,0.505
Holcus,15,May,2007,15/05/2007,22.36550308,0.538,0.538
HolcusPoa,15,May,2007,15/05/2007,22.36550308,0.544,0.544
Rumex,15,May,2007,15/05/2007,22.36550308,0.554,0.554
RichAgrostisFestuca,15,May,2007,15/05/2007,22.36550308,0.585,0.585
HolcusAgrostis,15,May,2007,15/05/2007,22.36550308,0.662,0.662
NardusJuncus,15,May,2007,15/05/2007,22.36550308,NA,NA
Holcus,22,May,2007,22/05/2007,22.38466804,-0.005,NA
WetHeath,22,May,2007,22/05/2007,22.38466804,NA,NA
Sphagnum,22,May,2007,22/05/2007,22.38466804,NA,NA
Rumex,22,May,2007,22/05/2007,22.38466804,NA,NA
RichAgrostisFestuca,22,May,2007,22/05/2007,22.38466804,NA,NA
PoorAgrostisFestuca,22,May,2007,22/05/2007,22.38466804,NA,NA
Plantago,22,May,2007,22/05/2007,22.38466804,NA,NA
NardusRacomitrium,22,May,2007,22/05/2007,22.38466804,NA,NA
NardusJuncus,22,May,2007,22/05/2007,22.38466804,NA,NA
Molinia,22,May,2007,22/05/2007,22.38466804,NA,NA
Luzula,22,May,2007,22/05/2007,22.38466804,NA,NA
Lair,22,May,2007,22/05/2007,22.38466804,NA,NA
HolcusPoa,22,May,2007,22/05/2007,22.38466804,NA,NA
HolcusAgrostisSphagnum,22,May,2007,22/05/2007,22.38466804,NA,NA
HolcusAgrostis,22,May,2007,22/05/2007,22.38466804,NA,NA
FestucaRubra,22,May,2007,22/05/2007,22.38466804,NA,NA
Eriophorum,22,May,2007,22/05/2007,22.38466804,NA,NA
DryHeath,22,May,2007,22/05/2007,22.38466804,NA,NA
Cliff,22,May,2007,22/05/2007,22.38466804,NA,NA
AgFesMol,22,May,2007,22/05/2007,22.38466804,NA,NA
AgFesMol,31,May,2007,31/05/2007,22.40930869,0.354,0.354
NardusRacomitrium,31,May,2007,31/05/2007,22.40930869,0.407,0.407
Molinia,31,May,2007,31/05/2007,22.40930869,0.41,0.41
Luzula,31,May,2007,31/05/2007,22.40930869,0.419,0.419
DryHeath,31,May,2007,31/05/2007,22.40930869,0.426,0.426
PoorAgrostisFestuca,31,May,2007,31/05/2007,22.40930869,0.429,0.429
FestucaRubra,31,May,2007,31/05/2007,22.40930869,0.44,0.44
Plantago,31,May,2007,31/05/2007,22.40930869,0.453,0.453
Lair,31,May,2007,31/05/2007,22.40930869,0.454,0.454
WetHeath,31,May,2007,31/05/2007,22.40930869,0.484,0.484
Rumex,31,May,2007,31/05/2007,22.40930869,0.496,0.496
Cliff,31,May,2007,31/05/2007,22.40930869,0.523,0.523
HolcusPoa,31,May,2007,31/05/2007,22.40930869,0.525,0.525
RichAgrostisFestuca,31,May,2007,31/05/2007,22.40930869,0.558,0.558
Holcus,31,May,2007,31/05/2007,22.40930869,0.57,0.57
HolcusAgrostis,31,May,2007,31/05/2007,22.40930869,0.593,0.593
Sphagnum,31,May,2007,31/05/2007,22.40930869,NA,NA
NardusJuncus,31,May,2007,31/05/2007,22.40930869,NA,NA
